_id,full_name,email,ssn,ip_address,gender,date_of_birth,age,zip_code,annual_income,credit_history_months,debt_to_income,savings_balance,loan_approved,rejection_reason,loan_purpose,interest_rate,approved_amount,spend_Shopping,spend_Rent,spend_Alcohol,spend_Dining,spend_Healthcare,spend_Fitness,spend_Entertainment,spend_Insurance,spend_Travel,spend_Transportation,spend_Utilities,spend_Groceries,spend_Education,spend_Adult_Entertainment,spend_Gambling,processing_timestamp
app_240,Maria Wright,maria.wright71@protonmail.com,391-67-6469,192.168.197.60,Female,1974-11-27,49,90209,130000.0,83.0,0.14,59062.0,False,algorithm_risk_score,home_improvement,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_154,Michelle Perez,michelle.perez39@protonmail.com,372-23-4447,192.168.101.97,Female,1985-12-16,38,30015,119000.0,65.0,0.09,86849.0,True,,unknown,6.5,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,2024-01-15T00:00:00Z
app_166,Amy Harris,amy.harris92@mail.com,262-99-5707,192.168.208.6,Female,1978-08-03,45,90247,118000.0,54.0,0.13,35023.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_100,George Campbell,george.campbell53@outlook.com,438-48-3242,172.29.10.254,Male,1962-05-01,62,10001,79000.0,99.0,0.22,36346.0,True,,unknown,2.8,19000.0,0.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,unknown
app_107,George Garcia,george.garcia38@outlook.com,565-34-4484,172.30.66.2,Male,1960-01-12,64,10087,91000.0,105.0,0.3,37143.0,False,algorithm_risk_score,unknown,,,0.0,857.0,0.0,581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_088,Susan Martinez,susan.martinez83@protonmail.com,780-24-9300,172.23.224.13,Female,1986-10-15,37,90229,55000.0,55.0,0.43,29118.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,unknown
app_114,Shirley Thompson,shirley.thompson14@hotmail.com,841-69-3137,172.20.125.54,Female,1991-03-01,33,90204,75000.0,52.0,0.12,23554.0,True,,unknown,3.9,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,819.0,0.0,0.0,0.0,unknown
app_421,Donald Baker,donald.baker60@icloud.com,344-50-4287,192.168.147.249,Male,1982-07-17,41,10027,46000.0,44.0,0.06,5018.0,True,,unknown,6.0,45000.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,0.0,0.0,0.0,0.0,unknown
app_323,Michael Thompson,michael.thompson45@gmail.com,862-33-2796,172.26.169.208,Male,1981-11-08,42,10090,113000.0,92.0,0.4,27746.0,True,,unknown,3.9,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,65.0,0.0,0.0,unknown
app_288,Susan Young,susan.young22@mail.com,159-19-1765,192.168.114.250,Female,1962-11-05,61,90252,88000.0,71.0,0.27,23054.0,True,,unknown,5.5,67000.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_396,Katherine Harris,katherine.harris16@outlook.com,174-24-9597,10.14.75.95,Female,1976-01-28,48,10027,96000.0,124.0,0.2,33232.0,True,,unknown,5.4,40000.0,698.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,unknown
app_371,Sarah Walker,sarah.walker95@mail.com,142-97-2132,10.57.113.229,Female,1995-02-23,29,90250,76000.0,12.0,0.11,59032.0,False,algorithm_risk_score,unknown,,,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,0.0,0.0,0.0,unknown
app_479,Sandra Jones,sandra.jones59@outlook.com,424-34-1670,172.25.239.70,Female,1983-11-08,40,90205,94000.0,56.0,0.11,15630.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,unknown
app_149,Linda Nguyen,linda.nguyen56@protonmail.com,183-95-4538,10.251.107.38,Female,1978-11-10,45,90224,132000.0,72.0,0.2,48329.0,True,,unknown,5.1,29000.0,0.0,0.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_260,Thomas Hill,thomas.hill26@aol.com,855-44-3925,10.149.26.211,Male,1967-10-09,56,10035,36000.0,66.0,0.2,1358.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,399.0,0.0,100.0,0.0,0.0,0.0,0.0,unknown
app_079,Elizabeth Hernandez,elizabeth.hernandez71@yahoo.com,112-96-1187,192.168.93.154,Female,1972-12-28,51,90280,97000.0,102.0,0.31,32958.0,False,high_dti_ratio,unknown,,,0.0,0.0,0.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,0.0,0.0,0.0,0.0,unknown
app_251,Daniel Nelson,daniel.nelson71@protonmail.com,418-57-7031,192.168.70.66,Male,1984-12-25,39,10096,98000.0,19.0,0.31,27789.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,575.0,0.0,0.0,0.0,633.0,0.0,0.0,580.0,0.0,0.0,0.0,unknown
app_404,Thomas Mitchell,thomas.mitchell21@aol.com,543-21-6993,172.30.59.137,Male,1985-11-10,38,10017,91000.0,31.0,0.32,2729.0,True,,unknown,5.9,69000.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_247,Dorothy Torres,dorothy.torres17@aol.com,850-95-2871,192.168.138.165,Female,1999-06-16,25,90231,64000.0,0.0,0.21,22335.0,False,algorithm_risk_score,wedding,,,0.0,594.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_162,Eric Rodriguez,eric.rodriguez1@hotmail.com,122-21-5695,10.53.239.200,Male,1991-12-11,32,10066,55000.0,47.0,0.3,10407.0,True,,unknown,2.7,71000.0,0.0,0.0,0.0,303.0,0.0,617.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_029,Rebecca Jackson,rebecca.jackson30@icloud.com,756-86-3510,172.31.169.14,Female,2001-03-23,23,10035,46000.0,37.0,0.45,23075.0,True,,unknown,3.1,48000.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_345,Justin White,justin.white92@yahoo.com,845-23-1957,192.168.91.204,Male,1978-08-20,45,10041,60000.0,42.0,0.34,25288.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_059,Jack Lewis,jack.lewis27@hotmail.com,134-13-3673,10.132.239.142,Male,1992-11-21,31,10029,103000.0,50.0,0.3,40581.0,False,algorithm_risk_score,unknown,,,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_484,Samuel Green,samuel.green79@gmail.com,497-67-8063,10.113.219.15,Male,1990-08-10,33,10001,69000.0,27.0,0.27,10775.0,True,,unknown,3.2,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_346,Gary Martinez,gary.martinez58@protonmail.com,986-28-6936,172.21.15.191,Male,1979-10-29,44,90276,140000.0,60.0,0.25,38125.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,0.0,unknown
app_297,Daniel Green,daniel.green70@gmail.com,845-77-4845,172.29.27.236,Male,1983-02-18,41,10028,81000.0,84.0,0.38,30102.0,True,,unknown,3.5,58000.0,0.0,0.0,0.0,897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,0.0,0.0,0.0,unknown
app_223,Edward Nguyen,edward.nguyen90@yahoo.com,728-35-5170,10.162.20.136,Male,2000-12-28,23,10040,57000.0,0.0,0.26,4528.0,True,,medical,5.1,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,unknown
app_052,Kenneth Campbell,kenneth.campbell16@protonmail.com,255-10-9021,192.168.174.67,Male,1965-05-05,59,10052,91000.0,119.0,0.11,38008.0,True,,unknown,3.0,22000.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_261,Raymond Hall,raymond.hall45@hotmail.com,129-78-7265,10.137.212.135,Male,1972-12-28,51,10041,63000.0,59.0,0.38,23287.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,252.0,0.0,0.0,0.0,0.0,0.0,unknown
app_407,Jacob Ramirez,jacob.ramirez30@aol.com,458-36-1005,192.168.53.145,Male,1990-11-09,33,10076,74000.0,31.0,0.26,32341.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,606.0,52.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_014,Pamela Gonzalez,pamela.gonzalez4@mail.com,622-41-3198,192.168.120.82,Female,1995-01-14,29,10086,112000.0,35.0,0.45,9647.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_143,David Wilson,david.wilson94@hotmail.com,855-76-9652,192.168.180.240,Male,1958-12-21,65,10048,66000.0,113.0,0.28,23503.0,True,,unknown,6.4,66000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_036,Betty Hall,betty.hall38@hotmail.com,427-27-7779,10.141.198.139,Female,1988-03-31,36,90227,141000.0,18.0,0.4,77318.0,True,,unknown,3.3,49000.0,0.0,0.0,0.0,723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_145,Carolyn Robinson,carolyn.robinson18@outlook.com,887-80-6350,10.99.68.231,Female,1990-10-04,33,90297,85000.0,26.0,0.43,17930.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_128,Thomas Scott,thomas.scott58@mail.com,857-88-7567,10.5.184.205,Male,1985-04-02,39,10078,94000.0,81.0,0.4,73842.0,False,high_dti_ratio,unknown,,,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_016,Gary Wilson,gary.wilson85@yahoo.com,780-24-9300,192.168.20.42,Male,1959-12-11,64,10091,123000.0,71.0,0.37,86599.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,unknown
app_144,Nicholas Taylor,nicholas.taylor14@icloud.com,745-28-4842,10.176.136.112,Male,1996-09-14,27,10024,56000.0,0.0,0.27,23970.0,True,,unknown,6.2,39000.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_134,Brandon Moore,brandon.moore99@aol.com,714-64-1550,10.236.143.233,Male,1993-10-06,30,10048,98000.0,60.0,0.12,24889.0,True,,unknown,6.0,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,unknown
app_238,Andrew Carter,andrew.carter41@protonmail.com,760-94-9485,10.39.210.182,Male,1988-03-11,36,10057,131000.0,112.0,0.17,65612.0,False,algorithm_risk_score,business,,,0.0,0.0,0.0,720.0,0.0,666.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_270,Debra Flores,debra.flores69@protonmail.com,911-30-4999,172.24.233.43,Female,1993-10-19,30,10098,58000.0,78.0,0.24,14687.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_151,James Young,james.young39@outlook.com,582-51-4265,192.168.53.146,Male,1988-01-11,36,10019,124000.0,59.0,0.4,53225.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_382,Charles White,charles.white70@aol.com,160-88-7527,192.168.185.92,Male,1994-10-01,29,10091,102000.0,12.0,0.42,26781.0,True,,unknown,5.8,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,838.0,0.0,545.0,0.0,0.0,0.0,0.0,unknown
app_351,Gary Young,gary.young30@outlook.com,542-27-3301,10.156.74.115,Male,1995-04-14,29,30029,67000.0,9.0,0.12,26062.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-12-01T00:00:00Z
app_071,Debra Wilson,debra.wilson10@mail.com,542-49-2109,192.168.24.61,Female,1978-02-03,46,90208,134000.0,69.0,0.07,72178.0,True,,unknown,3.8,54000.0,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,0.0,0.0,0.0,0.0,unknown
app_057,Betty Smith,betty.smith71@yahoo.com,848-93-7847,10.30.94.229,Female,1990-11-08,33,90255,70000.0,42.0,0.15,38800.0,True,,unknown,2.5,55000.0,0.0,0.0,0.0,0.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,unknown
app_278,Sarah Gonzalez,sarah.gonzalez66@yahoo.com,975-14-1465,10.133.35.59,Female,1997-05-21,27,10024,56000.0,0.0,0.28,9221.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_391,Jeffrey Perez,jeffrey.perez3@outlook.com,749-47-1082,192.168.93.38,Male,1963-03-29,61,10044,69000.0,131.0,0.19,37029.0,True,,unknown,4.9,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,unknown
app_271,Katherine Lopez,katherine.lopez84@gmail.com,696-78-1129,192.168.120.3,Female,1988-07-28,35,90273,95000.0,44.0,0.35,34950.0,True,,unknown,5.8,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,74.0,0.0,0.0,0.0,0.0,unknown
app_170,Ryan Lopez,ryan.lopez76@outlook.com,907-21-8853,10.160.161.230,Male,1990-02-19,34,30015,75000.0,40.0,0.18,10709.0,True,,unknown,3.3,79000.0,0.0,696.0,0.0,0.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_005,Christine Mitchell,christine.mitchell3@outlook.com,400-91-8156,172.25.44.173,Female,1960-06-19,64,90296,39000.0,76.0,0.06,15011.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_043,Daniel King,daniel.king27@mail.com,166-23-2000,10.204.248.60,Male,1985-08-17,38,10038,131000.0,49.0,0.06,53098.0,True,,unknown,3.9,68000.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,unknown
app_204,Jonathan Carter,mike johnson@gmail.com,972-81-1928,10.77.72.174,Male,1983-04-12,41,90256,81000.0,63.0,0.22,14018.0,False,algorithm_risk_score,vacation,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_465,James Rivera,james.rivera15@outlook.com,853-96-1952,192.168.175.28,Male,1972-05-29,52,10041,72000.0,89.0,0.32,27863.0,True,,unknown,5.7,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_448,Susan Flores,susan.flores60@mail.com,383-48-9078,172.26.210.172,Female,1983-12-17,40,90221,57000.0,22.0,0.23,12120.0,True,,unknown,6.4,47000.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_463,Emma Clark,emma.clark61@outlook.com,976-47-3536,10.194.129.196,Female,1975-04-26,49,90205,86000.0,50.0,0.29,66878.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,229.0,0.0,0.0,0.0,0.0,0.0,unknown
app_109,Anna Davis,anna.davis94@mail.com,239-98-1268,10.105.58.146,Female,2000-01-03,24,90278,47000.0,27.0,0.23,17289.0,True,,unknown,4.0,17000.0,0.0,715.0,0.0,0.0,0.0,67.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_444,Brandon Brown,brandon.brown2@hotmail.com,761-72-9912,10.4.242.163,Male,1981-10-28,42,10077,91000.0,56.0,0.23,28670.0,True,,unknown,5.5,59000.0,303.0,0.0,0.0,291.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_412,Alexander Wright,alexander.wright47@hotmail.com,912-89-2986,10.158.159.60,Male,1997-02-16,27,10096,53000.0,61.0,0.43,25452.0,False,high_dti_ratio,unknown,,,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_092,Linda Jones,linda.jones69@hotmail.com,671-44-4118,10.218.56.39,Female,1997-09-29,26,90222,22000.0,31.0,0.4,14473.0,True,,unknown,5.5,29000.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_135,Laura Wilson,laura.wilson90@outlook.com,754-90-5869,10.172.73.55,Female,1986-10-23,37,90202,65000.0,92.0,0.22,9369.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_104,Maria Adams,maria.adams22@aol.com,186-65-7168,10.130.39.7,Female,1972-09-25,51,90254,84000.0,85.0,0.35,32846.0,True,,unknown,3.6,76000.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_394,Karen Robinson,karen.robinson34@gmail.com,949-81-1792,192.168.66.232,Female,1998-09-02,25,90271,61000.0,54.0,0.16,16646.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,unknown
app_449,Lisa Roberts,lisa.roberts99@outlook.com,833-71-7935,172.23.144.234,Female,1968-11-09,55,90234,75000.0,86.0,0.07,27467.0,True,,unknown,5.7,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_255,Larry Ramirez,larry.ramirez85@mail.com,646-37-3934,192.168.14.184,Male,1991-08-05,32,10083,59000.0,32.0,0.07,13853.0,True,,unknown,4.8,55000.0,0.0,0.0,229.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_365,Donald Ramirez,donald.ramirez2@protonmail.com,639-74-5472,192.168.85.102,Male,1989-04-20,35,10043,79000.0,53.0,0.08,10899.0,True,,unknown,2.6,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_500,Gregory Robinson,gregory.robinson44@gmail.com,195-84-3232,192.168.9.203,Male,1991-02-27,33,10048,86000.0,12.0,0.13,42908.0,True,,unknown,5.2,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,0.0,0.0,0.0,0.0,0.0,unknown
app_110,Mark Campbell,mark.campbell54@icloud.com,223-83-4934,192.168.251.236,Male,1962-07-07,62,10011,111000.0,112.0,0.07,58086.0,True,,unknown,3.4,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,181.0,0.0,0.0,unknown
app_335,Matthew Johnson,matthew.johnson43@protonmail.com,520-53-3058,10.184.100.56,Male,1977-01-29,47,10092,83000.0,75.0,0.16,57065.0,True,,unknown,3.9,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_490,Catherine King,catherine.king79@gmail.com,305-93-9799,172.29.194.13,Female,1987-04-13,37,90251,171000.0,74.0,0.26,45864.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,478.0,0.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_258,Laura Thompson,laura.thompson44@protonmail.com,112-40-9635,10.248.44.99,Female,1975-04-14,49,90273,71000.0,119.0,0.19,21151.0,True,,unknown,6.5,73000.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0,unknown
app_262,Lisa Nelson,lisa.nelson41@protonmail.com,141-88-9385,172.31.49.104,Female,1999-09-28,24,90264,46000.0,38.0,0.09,18075.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_303,Catherine Smith,catherine.smith85@outlook.com,961-32-4455,192.168.65.3,Female,1998-03-12,26,90281,41000.0,67.0,0.41,9650.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,436.0,0.0,0.0,373.0,0.0,0.0,0.0,471.0,0.0,0.0,0.0,unknown
app_290,Stephanie Perez,stephanie.perez69@gmail.com,866-48-3726,172.25.130.219,Female,1990-01-06,34,90221,104000.0,39.0,0.27,27401.0,True,,unknown,4.3,49000.0,0.0,0.0,0.0,0.0,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_073,Susan Flores,susan.flores83@gmail.com,470-84-5617,10.4.117.75,Female,1985-02-02,39,90252,97000.0,60.0,0.08,30412.0,True,,unknown,4.8,51000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,0.0,0.0,511.0,0.0,0.0,unknown
app_201,James Baker,james.baker60@yahoo.com,703-96-2898,10.138.254.4,Male,1996-12-31,27,10088,36000.0,27.0,0.11,11695.0,False,algorithm_risk_score,home_improvement,,,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_156,Jessica Green,jessica.green86@gmail.com,801-19-4595,192.168.59.201,Female,1999-11-28,24,90239,25000.0,49.0,0.21,13641.0,False,algorithm_risk_score,unknown,,,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_193,Rachel King,rachel.king61@gmail.com,852-24-1787,10.39.214.38,Female,1984-08-02,39,90221,155000.0,9.0,0.08,30968.0,False,insufficient_credit_history,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0,322.0,0.0,2024-01-15T00:00:00Z
app_294,Susan King,susan.king68@aol.com,678-39-1724,192.168.87.207,Female,1985-03-13,39,90298,120000.0,15.0,0.36,36582.0,False,high_dti_ratio,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0,0.0,unknown
app_226,Susan Flores,susan.flores95@mail.com,817-96-6416,192.168.196.9,Female,1982-04-18,42,90231,148000.0,61.0,0.17,66276.0,True,,vacation,6.1,46000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_033,Barbara Anderson,barbara.anderson27@hotmail.com,564-99-3399,192.168.114.161,Female,1993-12-10,30,30047,83000.0,73.0,0.1,27950.0,True,,unknown,6.0,51000.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_429,Patricia Perez,patricia.perez24@gmail.com,292-99-2030,172.17.194.147,Female,1996-02-26,28,90286,77000.0,41.0,0.18,26023.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_172,Rachel Sanchez,rachel.sanchez78@hotmail.com,557-61-9414,10.130.95.22,Female,1988-11-17,35,90213,64000.0,14.0,0.14,31122.0,False,algorithm_risk_score,unknown,,,0.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-15T00:00:00Z
app_179,Paul Roberts,paul.roberts46@yahoo.com,880-83-3129,172.21.233.185,Male,1993-07-12,31,10092,85000.0,30.0,0.24,31966.0,True,,unknown,3.4,42000.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,842.0,0.0,0.0,0.0,0.0,2026-03-15T00:00:00Z
app_283,Cynthia Johnson,cynthia.johnson21@protonmail.com,321-71-4810,10.23.78.49,Female,1990-12-27,33,10055,70000.0,5.0,0.09,34596.0,False,algorithm_risk_score,unknown,,,0.0,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_446,Ronald King,ronald.king78@protonmail.com,352-74-8563,192.168.40.222,Male,1998-04-16,26,10015,73000.0,19.0,0.31,47962.0,True,,unknown,3.4,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,899.0,0.0,0.0,0.0,0.0,0.0,unknown
app_454,Sharon Jackson,sharon.jackson27@outlook.com,953-65-4954,172.28.143.211,Female,1980-04-05,44,90219,99000.0,74.0,0.18,32988.0,True,,unknown,5.3,76000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
app_027,Nicole Taylor,nicole.taylor83@icloud.com,518-58-6736,192.168.213.217,Female,1994-04-05,30,90214,75000.0,16.0,0.28,31461.0,False,insufficient_credit_history,unknown,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,unknown
